feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,group_key,class_group,layer,mean,ci_low,ci_high,se,n_tokens,class_members,n_class_members,ci_method,aggregation
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,negative,Short tokens (length <= 3),10,13.27631287673253,12.905192779751621,13.647432973713437,0.18934698825556565,89766,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,negative,Short tokens (length <= 3),11,14.004792409123464,13.641124921158717,14.368459897088211,0.18554463671670732,89766,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,negative,Short tokens (length <= 3),12,7.704830526059938,7.628072762280217,7.781588289839659,0.03916212437740869,89766,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),0,11.584360049179468,10.942664057251724,12.226056041107212,0.3273959142488485,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),1,8.244621524294649,7.748924846068607,8.74031820252069,0.25290646848267445,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),2,7.744387775372796,7.26932972008701,8.21944583065858,0.24237655881927814,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),3,9.163597642408373,8.609380040546899,9.717815244269847,0.28276408258238506,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),4,10.944604289775599,10.364860272794276,11.524348306756922,0.2957877637659813,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),5,12.439207684665957,11.886488184541458,12.991927184790457,0.28199974496147934,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),6,13.43602384255972,12.931306139078524,13.940741546040917,0.25750903238836576,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),7,14.145226239363673,13.660773782873436,14.62967869585391,0.2471696206582841,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),8,15.007842362986858,14.517056646754565,15.498628079219152,0.2504008756287215,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),9,16.610980073342425,16.112470516806944,17.109489629877906,0.25434161047728665,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),10,18.302861169226993,17.793643983168543,18.812078355285443,0.2598046867645146,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),11,20.076845915126803,19.709561547975333,20.444130282278273,0.18738998324054518,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,gpt,gpt2,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_LENGTH_no_index/length_bootstrap/length_raw_gride_gpt2.csv,positive,Long tokens (length >= 7),12,9.006855580464691,8.917380603027821,9.096330557901561,0.0456504986922805,32113,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
